# Generated from UNIDATA/SpecialCasing.txt and UNIDATA/UnicodeData.txt.
0x0206 ( "\u0207" "\u0206" "\u0206" )
0x0207 ( "\u0207" "\u0206" "\u0206" )
0x0208 ( "\u0209" "\u0208" "\u0208" )
0x0209 ( "\u0209" "\u0208" "\u0208" )
0x020A ( "\u020B" "\u020A" "\u020A" )
0x020B ( "\u020B" "\u020A" "\u020A" )
0x020C ( "\u020D" "\u020C" "\u020C" )
0x020D ( "\u020D" "\u020C" "\u020C" )
0x020E ( "\u020F" "\u020E" "\u020E" )
0x020F ( "\u020F" "\u020E" "\u020E" )
0x0210 ( "\u0211" "\u0210" "\u0210" )
0x0211 ( "\u0211" "\u0210" "\u0210" )
0x0212 ( "\u0213" "\u0212" "\u0212" )
0x0213 ( "\u0213" "\u0212" "\u0212" )
0x0214 ( "\u0215" "\u0214" "\u0214" )
0x0215 ( "\u0215" "\u0214" "\u0214" )
0x0216 ( "\u0217" "\u0216" "\u0216" )
0x0217 ( "\u0217" "\u0216" "\u0216" )
0x0218 ( "\u0219" "\u0218" "\u0218" )
0x0219 ( "\u0219" "\u0218" "\u0218" )
0x021A ( "\u021B" "\u021A" "\u021A" )
0x021B ( "\u021B" "\u021A" "\u021A" )
0x021C ( "\u021D" "\u021C" "\u021C" )
0x021D ( "\u021D" "\u021C" "\u021C" )
0x021E ( "\u021F" "\u021E" "\u021E" )
0x021F ( "\u021F" "\u021E" "\u021E" )
0x0220 ( "\u019E" "\u0220" "\u0220" )
0x0222 ( "\u0223" "\u0222" "\u0222" )
0x0223 ( "\u0223" "\u0222" "\u0222" )
0x0224 ( "\u0225" "\u0224" "\u0224" )
0x0225 ( "\u0225" "\u0224" "\u0224" )
0x0226 ( "\u0227" "\u0226" "\u0226" )
0x0227 ( "\u0227" "\u0226" "\u0226" )
0x0228 ( "\u0229" "\u0228" "\u0228" )
0x0229 ( "\u0229" "\u0228" "\u0228" )
0x022A ( "\u022B" "\u022A" "\u022A" )
0x022B ( "\u022B" "\u022A" "\u022A" )
0x022C ( "\u022D" "\u022C" "\u022C" )
0x022D ( "\u022D" "\u022C" "\u022C" )
0x022E ( "\u022F" "\u022E" "\u022E" )
0x022F ( "\u022F" "\u022E" "\u022E" )
0x0230 ( "\u0231" "\u0230" "\u0230" )
0x0231 ( "\u0231" "\u0230" "\u0230" )
0x0232 ( "\u0233" "\u0232" "\u0232" )
0x0233 ( "\u0233" "\u0232" "\u0232" )
0x023A ( "\u2C65" "\u023A" "\u023A" )
0x023B ( "\u023C" "\u023B" "\u023B" )
0x023C ( "\u023C" "\u023B" "\u023B" )
0x023D ( "\u019A" "\u023D" "\u023D" )
0x023E ( "\u2C66" "\u023E" "\u023E" )
0x023F ( "\u023F" "\u2C7E" "\u2C7E" )
0x0240 ( "\u0240" "\u2C7F" "\u2C7F" )
0x0241 ( "\u0242" "\u0241" "\u0241" )
0x0242 ( "\u0242" "\u0241" "\u0241" )
0x0243 ( "\u0180" "\u0243" "\u0243" )
0x0244 ( "\u0289" "\u0244" "\u0244" )
0x0245 ( "\u028C" "\u0245" "\u0245" )
0x0246 ( "\u0247" "\u0246" "\u0246" )
0x0247 ( "\u0247" "\u0246" "\u0246" )
0x0248 ( "\u0249" "\u0248" "\u0248" )
0x0249 ( "\u0249" "\u0248" "\u0248" )
0x024A ( "\u024B" "\u024A" "\u024A" )
0x024B ( "\u024B" "\u024A" "\u024A" )
0x024C ( "\u024D" "\u024C" "\u024C" )
0x024D ( "\u024D" "\u024C" "\u024C" )
0x024E ( "\u024F" "\u024E" "\u024E" )
0x024F ( "\u024F" "\u024E" "\u024E" )
0x0250 ( "\u0250" "\u2C6F" "\u2C6F" )
0x0251 ( "\u0251" "\u2C6D" "\u2C6D" )
0x0252 ( "\u0252" "\u2C70" "\u2C70" )
0x0253 ( "\u0253" "\u0181" "\u0181" )
0x0254 ( "\u0254" "\u0186" "\u0186" )
0x0256 ( "\u0256" "\u0189" "\u0189" )
0x0257 ( "\u0257" "\u018A" "\u018A" )
0x0259 ( "\u0259" "\u018F" "\u018F" )
0x025B ( "\u025B" "\u0190" "\u0190" )
0x0260 ( "\u0260" "\u0193" "\u0193" )
0x0263 ( "\u0263" "\u0194" "\u0194" )
0x0268 ( "\u0268" "\u0197" "\u0197" )
0x0269 ( "\u0269" "\u0196" "\u0196" )
0x026B ( "\u026B" "\u2C62" "\u2C62" )
0x026F ( "\u026F" "\u019C" "\u019C" )
0x0271 ( "\u0271" "\u2C6E" "\u2C6E" )
0x0272 ( "\u0272" "\u019D" "\u019D" )
0x0275 ( "\u0275" "\u019F" "\u019F" )
0x027D ( "\u027D" "\u2C64" "\u2C64" )
0x0280 ( "\u0280" "\u01A6" "\u01A6" )
0x0283 ( "\u0283" "\u01A9" "\u01A9" )
0x0288 ( "\u0288" "\u01AE" "\u01AE" )
0x0289 ( "\u0289" "\u0244" "\u0244" )
0x028A ( "\u028A" "\u01B1" "\u01B1" )
0x028B ( "\u028B" "\u01B2" "\u01B2" )
0x028C ( "\u028C" "\u0245" "\u0245" )
0x0292 ( "\u0292" "\u01B7" "\u01B7" )
0x0345 ( "\u0345" "\u0399" "\u0399" )
0x0370 ( "\u0371" "\u0370" "\u0370" )
0x0371 ( "\u0371" "\u0370" "\u0370" )
0x0372 ( "\u0373" "\u0372" "\u0372" )
0x0373 ( "\u0373" "\u0372" "\u0372" )
0x0376 ( "\u0377" "\u0376" "\u0376" )
0x0377 ( "\u0377" "\u0376" "\u0376" )
0x037B ( "\u037B" "\u03FD" "\u03FD" )
0x037C ( "\u037C" "\u03FE" "\u03FE" )
0x037D ( "\u037D" "\u03FF" "\u03FF" )
0x0386 ( "\u03AC" "\u0386" "\u0386" )
0x0388 ( "\u03AD" "\u0388" "\u0388" )
0x0389 ( "\u03AE" "\u0389" "\u0389" )
0x038A ( "\u03AF" "\u038A" "\u038A" )
0x038C ( "\u03CC" "\u038C" "\u038C" )
0x038E ( "\u03CD" "\u038E" "\u038E" )
0x038F ( "\u03CE" "\u038F" "\u038F" )
0x0391 ( "\u03B1" "\u0391" "\u0391" )
0x0392 ( "\u03B2" "\u0392" "\u0392" )
0x0393 ( "\u03B3" "\u0393" "\u0393" )
0x0394 ( "\u03B4" "\u0394" "\u0394" )
0x0395 ( "\u03B5" "\u0395" "\u0395" )
0x0396 ( "\u03B6" "\u0396" "\u0396" )
0x0397 ( "\u03B7" "\u0397" "\u0397" )
0x0398 ( "\u03B8" "\u0398" "\u0398" )
0x0399 ( "\u03B9" "\u0399" "\u0399" )
0x039A ( "\u03BA" "\u039A" "\u039A" )
0x039B ( "\u03BB" "\u039B" "\u039B" )
0x039C ( "\u03BC" "\u039C" "\u039C" )
0x039D ( "\u03BD" "\u039D" "\u039D" )
0x039E ( "\u03BE" "\u039E" "\u039E" )
0x039F ( "\u03BF" "\u039F" "\u039F" )
0x03A0 ( "\u03C0" "\u03A0" "\u03A0" )
0x03A1 ( "\u03C1" "\u03A1" "\u03A1" )
0x03A3 ( "\u03C3" "\u03A3" "\u03A3" )
0x03A4 ( "\u03C4" "\u03A4" "\u03A4" )
0x03A5 ( "\u03C5" "\u03A5" "\u03A5" )
0x03A6 ( "\u03C6" "\u03A6" "\u03A6" )
0x03A7 ( "\u03C7" "\u03A7" "\u03A7" )
0x03A8 ( "\u03C8" "\u03A8" "\u03A8" )
0x03A9 ( "\u03C9" "\u03A9" "\u03A9" )
0x03AA ( "\u03CA" "\u03AA" "\u03AA" )
0x03AB ( "\u03CB" "\u03AB" "\u03AB" )
0x03AC ( "\u03AC" "\u0386" "\u0386" )
0x03AD ( "\u03AD" "\u0388" "\u0388" )
0x03AE ( "\u03AE" "\u0389" "\u0389" )
0x03AF ( "\u03AF" "\u038A" "\u038A" )
0x03B1 ( "\u03B1" "\u0391" "\u0391" )
0x03B2 ( "\u03B2" "\u0392" "\u0392" )
0x03B3 ( "\u03B3" "\u0393" "\u0393" )
0x03B4 ( "\u03B4" "\u0394" "\u0394" )
0x03B5 ( "\u03B5" "\u0395" "\u0395" )
0x03B6 ( "\u03B6" "\u0396" "\u0396" )
0x03B7 ( "\u03B7" "\u0397" "\u0397" )
0x03B8 ( "\u03B8" "\u0398" "\u0398" )
0x03B9 ( "\u03B9" "\u0399" "\u0399" )
0x03BA ( "\u03BA" "\u039A" "\u039A" )
0x03BB ( "\u03BB" "\u039B" "\u039B" )
0x03BC ( "\u03BC" "\u039C" "\u039C" )
0x03BD ( "\u03BD" "\u039D" "\u039D" )
0x03BE ( "\u03BE" "\u039E" "\u039E" )
0x03BF ( "\u03BF" "\u039F" "\u039F" )
0x03C0 ( "\u03C0" "\u03A0" "\u03A0" )
0x03C1 ( "\u03C1" "\u03A1" "\u03A1" )
0x03C2 ( "\u03C2" "\u03A3" "\u03A3" )
0x03C3 ( "\u03C3" "\u03A3" "\u03A3" )
0x03C4 ( "\u03C4" "\u03A4" "\u03A4" )
0x03C5 ( "\u03C5" "\u03A5" "\u03A5" )
0x03C6 ( "\u03C6" "\u03A6" "\u03A6" )
0x03C7 ( "\u03C7" "\u03A7" "\u03A7" )
0x03C8 ( "\u03C8" "\u03A8" "\u03A8" )
0x03C9 ( "\u03C9" "\u03A9" "\u03A9" )
0x03CA ( "\u03CA" "\u03AA" "\u03AA" )
0x03CB ( "\u03CB" "\u03AB" "\u03AB" )
0x03CC ( "\u03CC" "\u038C" "\u038C" )
0x03CD ( "\u03CD" "\u038E" "\u038E" )
0x03CE ( "\u03CE" "\u038F" "\u038F" )
0x03CF ( "\u03D7" "\u03CF" "\u03CF" )
0x03D0 ( "\u03D0" "\u0392" "\u0392" )
0x03D1 ( "\u03D1" "\u0398" "\u0398" )
0x03D5 ( "\u03D5" "\u03A6" "\u03A6" )
0x03D6 ( "\u03D6" "\u03A0" "\u03A0" )
0x03D7 ( "\u03D7" "\u03CF" "\u03CF" )
0x03D8 ( "\u03D9" "\u03D8" "\u03D8" )
0x03D9 ( "\u03D9" "\u03D8" "\u03D8" )
0x03DA ( "\u03DB" "\u03DA" "\u03DA" )
0x03DB ( "\u03DB" "\u03DA" "\u03DA" )
0x03DC ( "\u03DD" "\u03DC" "\u03DC" )
0x03DD ( "\u03DD" "\u03DC" "\u03DC" )
0x03DE ( "\u03DF" "\u03DE" "\u03DE" )
0x03DF ( "\u03DF" "\u03DE" "\u03DE" )
0x03E0 ( "\u03E1" "\u03E0" "\u03E0" )
0x03E1 ( "\u03E1" "\u03E0" "\u03E0" )
0x03E2 ( "\u03E3" "\u03E2" "\u03E2" )
0x03E3 ( "\u03E3" "\u03E2" "\u03E2" )
0x03E4 ( "\u03E5" "\u03E4" "\u03E4" )
0x03E5 ( "\u03E5" "\u03E4" "\u03E4" )
0x03E6 ( "\u03E7" "\u03E6" "\u03E6" )
0x03E7 ( "\u03E7" "\u03E6" "\u03E6" )
0x03E8 ( "\u03E9" "\u03E8" "\u03E8" )
0x03E9 ( "\u03E9" "\u03E8" "\u03E8" )
0x03EA ( "\u03EB" "\u03EA" "\u03EA" )
0x03EB ( "\u03EB" "\u03EA" "\u03EA" )
0x03EC ( "\u03ED" "\u03EC" "\u03EC" )
0x03ED ( "\u03ED" "\u03EC" "\u03EC" )
0x03EE ( "\u03EF" "\u03EE" "\u03EE" )
0x03EF ( "\u03EF" "\u03EE" "\u03EE" )
0x03F0 ( "\u03F0" "\u039A" "\u039A" )
0x03F1 ( "\u03F1" "\u03A1" "\u03A1" )
0x03F2 ( "\u03F2" "\u03F9" "\u03F9" )
0x03F4 ( "\u03B8" "\u03F4" "\u03F4" )
0x03F5 ( "\u03F5" "\u0395" "\u0395" )
0x03F7 ( "\u03F8" "\u03F7" "\u03F7" )
0x03F8 ( "\u03F8" "\u03F7" "\u03F7" )
0x03F9 ( "\u03F2" "\u03F9" "\u03F9" )
0x03FA ( "\u03FB" "\u03FA" "\u03FA" )
0x03FB ( "\u03FB" "\u03FA" "\u03FA" )
0x03FD ( "\u037B" "\u03FD" "\u03FD" )
0x03FE ( "\u037C" "\u03FE" "\u03FE" )
0x03FF ( "\u037D" "\u03FF" "\u03FF" )
0x0400 ( "\u0450" "\u0400" "\u0400" )
0x0401 ( "\u0451" "\u0401" "\u0401" )
0x0402 ( "\u0452" "\u0402" "\u0402" )
0x0403 ( "\u0453" "\u0403" "\u0403" )
0x0404 ( "\u0454" "\u0404" "\u0404" )
0x0405 ( "\u0455" "\u0405" "\u0405" )
0x0406 ( "\u0456" "\u0406" "\u0406" )
0x0407 ( "\u0457" "\u0407" "\u0407" )
0x0408 ( "\u0458" "\u0408" "\u0408" )
0x0409 ( "\u0459" "\u0409" "\u0409" )
0x040A ( "\u045A" "\u040A" "\u040A" )
0x040B ( "\u045B" "\u040B" "\u040B" )
0x040C ( "\u045C" "\u040C" "\u040C" )
0x040D ( "\u045D" "\u040D" "\u040D" )
0x040E ( "\u045E" "\u040E" "\u040E" )
0x040F ( "\u045F" "\u040F" "\u040F" )
0x0410 ( "\u0430" "\u0410" "\u0410" )
0x0411 ( "\u0431" "\u0411" "\u0411" )
0x0412 ( "\u0432" "\u0412" "\u0412" )
0x0413 ( "\u0433" "\u0413" "\u0413" )
0x0414 ( "\u0434" "\u0414" "\u0414" )
0x0415 ( "\u0435" "\u0415" "\u0415" )
0x0416 ( "\u0436" "\u0416" "\u0416" )
0x0417 ( "\u0437" "\u0417" "\u0417" )
0x0418 ( "\u0438" "\u0418" "\u0418" )
0x0419 ( "\u0439" "\u0419" "\u0419" )
0x041A ( "\u043A" "\u041A" "\u041A" )
0x041B ( "\u043B" "\u041B" "\u041B" )
0x041C ( "\u043C" "\u041C" "\u041C" )
0x041D ( "\u043D" "\u041D" "\u041D" )
0x041E ( "\u043E" "\u041E" "\u041E" )
0x041F ( "\u043F" "\u041F" "\u041F" )
0x0420 ( "\u0440" "\u0420" "\u0420" )
0x0421 ( "\u0441" "\u0421" "\u0421" )
0x0422 ( "\u0442" "\u0422" "\u0422" )
0x0423 ( "\u0443" "\u0423" "\u0423" )
0x0424 ( "\u0444" "\u0424" "\u0424" )
0x0425 ( "\u0445" "\u0425" "\u0425" )
0x0426 ( "\u0446" "\u0426" "\u0426" )
0x0427 ( "\u0447" "\u0427" "\u0427" )
0x0428 ( "\u0448" "\u0428" "\u0428" )
0x0429 ( "\u0449" "\u0429" "\u0429" )
0x042A ( "\u044A" "\u042A" "\u042A" )
0x042B ( "\u044B" "\u042B" "\u042B" )
0x042C ( "\u044C" "\u042C" "\u042C" )
0x042D ( "\u044D" "\u042D" "\u042D" )
0x042E ( "\u044E" "\u042E" "\u042E" )
0x042F ( "\u044F" "\u042F" "\u042F" )
0x0430 ( "\u0430" "\u0410" "\u0410" )
0x0431 ( "\u0431" "\u0411" "\u0411" )
0x0432 ( "\u0432" "\u0412" "\u0412" )
0x0433 ( "\u0433" "\u0413" "\u0413" )
0x0434 ( "\u0434" "\u0414" "\u0414" )
0x0435 ( "\u0435" "\u0415" "\u0415" )
0x0436 ( "\u0436" "\u0416" "\u0416" )
0x0437 ( "\u0437" "\u0417" "\u0417" )
0x0438 ( "\u0438" "\u0418" "\u0418" )
0x0439 ( "\u0439" "\u0419" "\u0419" )
0x043A ( "\u043A" "\u041A" "\u041A" )
0x043B ( "\u043B" "\u041B" "\u041B" )
0x043C ( "\u043C" "\u041C" "\u041C" )
0x043D ( "\u043D" "\u041D" "\u041D" )
0x043E ( "\u043E" "\u041E" "\u041E" )
0x043F ( "\u043F" "\u041F" "\u041F" )
0x0440 ( "\u0440" "\u0420" "\u0420" )
0x0441 ( "\u0441" "\u0421" "\u0421" )
0x0442 ( "\u0442" "\u0422" "\u0422" )
0x0443 ( "\u0443" "\u0423" "\u0423" )
0x0444 ( "\u0444" "\u0424" "\u0424" )
0x0445 ( "\u0445" "\u0425" "\u0425" )
0x0446 ( "\u0446" "\u0426" "\u0426" )
0x0447 ( "\u0447" "\u0427" "\u0427" )
0x0448 ( "\u0448" "\u0428" "\u0428" )
0x0449 ( "\u0449" "\u0429" "\u0429" )
0x044A ( "\u044A" "\u042A" "\u042A" )
0x044B ( "\u044B" "\u042B" "\u042B" )
0x044C ( "\u044C" "\u042C" "\u042C" )
0x044D ( "\u044D" "\u042D" "\u042D" )
0x044E ( "\u044E" "\u042E" "\u042E" )
0x044F ( "\u044F" "\u042F" "\u042F" )
0x0450 ( "\u0450" "\u0400" "\u0400" )
0x0451 ( "\u0451" "\u0401" "\u0401" )
0x0452 ( "\u0452" "\u0402" "\u0402" )
0x0453 ( "\u0453" "\u0403" "\u0403" )
0x0454 ( "\u0454" "\u0404" "\u0404" )
0x0455 ( "\u0455" "\u0405" "\u0405" )
0x0456 ( "\u0456" "\u0406" "\u0406" )
0x0457 ( "\u0457" "\u0407" "\u0407" )
0x0458 ( "\u0458" "\u0408" "\u0408" )
0x0459 ( "\u0459" "\u0409" "\u0409" )
0x045A ( "\u045A" "\u040A" "\u040A" )
0x045B ( "\u045B" "\u040B" "\u040B" )
0x045C ( "\u045C" "\u040C" "\u040C" )
0x045D ( "\u045D" "\u040D" "\u040D" )
0x045E ( "\u045E" "\u040E" "\u040E" )
0x045F ( "\u045F" "\u040F" "\u040F" )
0x0460 ( "\u0461" "\u0460" "\u0460" )
0x0461 ( "\u0461" "\u0460" "\u0460" )
0x0462 ( "\u0463" "\u0462" "\u0462" )
0x0463 ( "\u0463" "\u0462" "\u0462" )
0x0464 ( "\u0465" "\u0464" "\u0464" )
0x0465 ( "\u0465" "\u0464" "\u0464" )
0x0466 ( "\u0467" "\u0466" "\u0466" )
0x0467 ( "\u0467" "\u0466" "\u0466" )
0x0468 ( "\u0469" "\u0468" "\u0468" )
0x0469 ( "\u0469" "\u0468" "\u0468" )
0x046A ( "\u046B" "\u046A" "\u046A" )
0x046B ( "\u046B" "\u046A" "\u046A" )
0x046C ( "\u046D" "\u046C" "\u046C" )
0x046D ( "\u046D" "\u046C" "\u046C" )
0x046E ( "\u046F" "\u046E" "\u046E" )
0x046F ( "\u046F" "\u046E" "\u046E" )
0x0470 ( "\u0471" "\u0470" "\u0470" )
0x0471 ( "\u0471" "\u0470" "\u0470" )
0x0472 ( "\u0473" "\u0472" "\u0472" )
0x0473 ( "\u0473" "\u0472" "\u0472" )
0x0474 ( "\u0475" "\u0474" "\u0474" )
0x0475 ( "\u0475" "\u0474" "\u0474" )
0x0476 ( "\u0477" "\u0476" "\u0476" )
0x0477 ( "\u0477" "\u0476" "\u0476" )
0x0478 ( "\u0479" "\u0478" "\u0478" )
0x0479 ( "\u0479" "\u0478" "\u0478" )
0x047A ( "\u047B" "\u047A" "\u047A" )
0x047B ( "\u047B" "\u047A" "\u047A" )
0x047C ( "\u047D" "\u047C" "\u047C" )
0x047D ( "\u047D" "\u047C" "\u047C" )
0x047E ( "\u047F" "\u047E" "\u047E" )
0x047F ( "\u047F" "\u047E" "\u047E" )
0x0480 ( "\u0481" "\u0480" "\u0480" )
0x0481 ( "\u0481" "\u0480" "\u0480" )
0x048A ( "\u048B" "\u048A" "\u048A" )
0x048B ( "\u048B" "\u048A" "\u048A" )
0x048C ( "\u048D" "\u048C" "\u048C" )
0x048D ( "\u048D" "\u048C" "\u048C" )
0x048E ( "\u048F" "\u048E" "\u048E" )
0x048F ( "\u048F" "\u048E" "\u048E" )
0x0490 ( "\u0491" "\u0490" "\u0490" )
0x0491 ( "\u0491" "\u0490" "\u0490" )
0x0492 ( "\u0493" "\u0492" "\u0492" )
0x0493 ( "\u0493" "\u0492" "\u0492" )
0x0494 ( "\u0495" "\u0494" "\u0494" )
0x0495 ( "\u0495" "\u0494" "\u0494" )
0x0496 ( "\u0497" "\u0496" "\u0496" )
0x0497 ( "\u0497" "\u0496" "\u0496" )
0x0498 ( "\u0499" "\u0498" "\u0498" )
0x0499 ( "\u0499" "\u0498" "\u0498" )
0x049A ( "\u049B" "\u049A" "\u049A" )
0x049B ( "\u049B" "\u049A" "\u049A" )
0x049C ( "\u049D" "\u049C" "\u049C" )
0x049D ( "\u049D" "\u049C" "\u049C" )
0x049E ( "\u049F" "\u049E" "\u049E" )
0x049F ( "\u049F" "\u049E" "\u049E" )
0x04A0 ( "\u04A1" "\u04A0" "\u04A0" )
0x04A1 ( "\u04A1" "\u04A0" "\u04A0" )
0x04A2 ( "\u04A3" "\u04A2" "\u04A2" )
0x04A3 ( "\u04A3" "\u04A2" "\u04A2" )
0x04A4 ( "\u04A5" "\u04A4" "\u04A4" )
0x04A5 ( "\u04A5" "\u04A4" "\u04A4" )
0x04A6 ( "\u04A7" "\u04A6" "\u04A6" )
0x04A7 ( "\u04A7" "\u04A6" "\u04A6" )
0x04A8 ( "\u04A9" "\u04A8" "\u04A8" )
0x04A9 ( "\u04A9" "\u04A8" "\u04A8" )
0x04AA ( "\u04AB" "\u04AA" "\u04AA" )
0x04AB ( "\u04AB" "\u04AA" "\u04AA" )
0x04AC ( "\u04AD" "\u04AC" "\u04AC" )
0x04AD ( "\u04AD" "\u04AC" "\u04AC" )
0x04AE ( "\u04AF" "\u04AE" "\u04AE" )
0x04AF ( "\u04AF" "\u04AE" "\u04AE" )
0x04B0 ( "\u04B1" "\u04B0" "\u04B0" )
0x04B1 ( "\u04B1" "\u04B0" "\u04B0" )
0x04B2 ( "\u04B3" "\u04B2" "\u04B2" )
0x04B3 ( "\u04B3" "\u04B2" "\u04B2" )
0x04B4 ( "\u04B5" "\u04B4" "\u04B4" )
0x04B5 ( "\u04B5" "\u04B4" "\u04B4" )
0x04B6 ( "\u04B7" "\u04B6" "\u04B6" )
0x04B7 ( "\u04B7" "\u04B6" "\u04B6" )
0x04B8 ( "\u04B9" "\u04B8" "\u04B8" )
0x04B9 ( "\u04B9" "\u04B8" "\u04B8" )
0x04BA ( "\u04BB" "\u04BA" "\u04BA" )
0x04BB ( "\u04BB" "\u04BA" "\u04BA" )
0x04BC ( "\u04BD" "\u04BC" "\u04BC" )
0x04BD ( "\u04BD" "\u04BC" "\u04BC" )
0x04BE ( "\u04BF" "\u04BE" "\u04BE" )
0x04BF ( "\u04BF" "\u04BE" "\u04BE" )
0x04C0 ( "\u04CF" "\u04C0" "\u04C0" )
0x04C1 ( "\u04C2" "\u04C1" "\u04C1" )
0x04C2 ( "\u04C2" "\u04C1" "\u04C1" )
0x04C3 ( "\u04C4" "\u04C3" "\u04C3" )
0x04C4 ( "\u04C4" "\u04C3" "\u04C3" )
0x04C5 ( "\u04C6" "\u04C5" "\u04C5" )
0x04C6 ( "\u04C6" "\u04C5" "\u04C5" )
0x04C7 ( "\u04C8" "\u04C7" "\u04C7" )
0x04C8 ( "\u04C8" "\u04C7" "\u04C7" )
0x04C9 ( "\u04CA" "\u04C9" "\u04C9" )
0x04CA ( "\u04CA" "\u04C9" "\u04C9" )
0x04CB ( "\u04CC" "\u04CB" "\u04CB" )
0x04CC ( "\u04CC" "\u04CB" "\u04CB" )
0x04CD ( "\u04CE" "\u04CD" "\u04CD" )
0x04CE ( "\u04CE" "\u04CD" "\u04CD" )
0x04CF ( "\u04CF" "\u04C0" "\u04C0" )
0x04D0 ( "\u04D1" "\u04D0" "\u04D0" )
0x04D1 ( "\u04D1" "\u04D0" "\u04D0" )
0x04D2 ( "\u04D3" "\u04D2" "\u04D2" )
0x04D3 ( "\u04D3" "\u04D2" "\u04D2" )
0x04D4 ( "\u04D5" "\u04D4" "\u04D4" )
0x04D5 ( "\u04D5" "\u04D4" "\u04D4" )
0x04D6 ( "\u04D7" "\u04D6" "\u04D6" )
0x04D7 ( "\u04D7" "\u04D6" "\u04D6" )
0x04D8 ( "\u04D9" "\u04D8" "\u04D8" )
0x04D9 ( "\u04D9" "\u04D8" "\u04D8" )
0x04DA ( "\u04DB" "\u04DA" "\u04DA" )
0x04DB ( "\u04DB" "\u04DA" "\u04DA" )
0x04DC ( "\u04DD" "\u04DC" "\u04DC" )
0x04DD ( "\u04DD" "\u04DC" "\u04DC" )
0x04DE ( "\u04DF" "\u04DE" "\u04DE" )
0x04DF ( "\u04DF" "\u04DE" "\u04DE" )
0x04E0 ( "\u04E1" "\u04E0" "\u04E0" )
0x04E1 ( "\u04E1" "\u04E0" "\u04E0" )
0x04E2 ( "\u04E3" "\u04E2" "\u04E2" )
0x04E3 ( "\u04E3" "\u04E2" "\u04E2" )
0x04E4 ( "\u04E5" "\u04E4" "\u04E4" )
0x04E5 ( "\u04E5" "\u04E4" "\u04E4" )
0x04E6 ( "\u04E7" "\u04E6" "\u04E6" )
0x04E7 ( "\u04E7" "\u04E6" "\u04E6" )
0x04E8 ( "\u04E9" "\u04E8" "\u04E8" )
0x04E9 ( "\u04E9" "\u04E8" "\u04E8" )
0x04EA ( "\u04EB" "\u04EA" "\u04EA" )
0x04EB ( "\u04EB" "\u04EA" "\u04EA" )
0x04EC ( "\u04ED" "\u04EC" "\u04EC" )
0x04ED ( "\u04ED" "\u04EC" "\u04EC" )
0x04EE ( "\u04EF" "\u04EE" "\u04EE" )
0x04EF ( "\u04EF" "\u04EE" "\u04EE" )
0x04F0 ( "\u04F1" "\u04F0" "\u04F0" )
0x04F1 ( "\u04F1" "\u04F0" "\u04F0" )
0x04F2 ( "\u04F3" "\u04F2" "\u04F2" )
0x04F3 ( "\u04F3" "\u04F2" "\u04F2" )
0x04F4 ( "\u04F5" "\u04F4" "\u04F4" )
0x04F5 ( "\u04F5" "\u04F4" "\u04F4" )
0x04F6 ( "\u04F7" "\u04F6" "\u04F6" )
0x04F7 ( "\u04F7" "\u04F6" "\u04F6" )
0x04F8 ( "\u04F9" "\u04F8" "\u04F8" )
0x04F9 ( "\u04F9" "\u04F8" "\u04F8" )
0x04FA ( "\u04FB" "\u04FA" "\u04FA" )
0x04FB ( "\u04FB" "\u04FA" "\u04FA" )
0x04FC ( "\u04FD" "\u04FC" "\u04FC" )
0x04FD ( "\u04FD" "\u04FC" "\u04FC" )
0x04FE ( "\u04FF" "\u04FE" "\u04FE" )
0x04FF ( "\u04FF" "\u04FE" "\u04FE" )
0x0500 ( "\u0501" "\u0500" "\u0500" )
0x0501 ( "\u0501" "\u0500" "\u0500" )
0x0502 ( "\u0503" "\u0502" "\u0502" )
0x0503 ( "\u0503" "\u0502" "\u0502" )
0x0504 ( "\u0505" "\u0504" "\u0504" )
0x0505 ( "\u0505" "\u0504" "\u0504" )
0x0506 ( "\u0507" "\u0506" "\u0506" )
0x0507 ( "\u0507" "\u0506" "\u0506" )
0x0508 ( "\u0509" "\u0508" "\u0508" )
0x0509 ( "\u0509" "\u0508" "\u0508" )
0x050A ( "\u050B" "\u050A" "\u050A" )
0x050B ( "\u050B" "\u050A" "\u050A" )
0x050C ( "\u050D" "\u050C" "\u050C" )
0x050D ( "\u050D" "\u050C" "\u050C" )
0x050E ( "\u050F" "\u050E" "\u050E" )
0x050F ( "\u050F" "\u050E" "\u050E" )
0x0510 ( "\u0511" "\u0510" "\u0510" )
0x0511 ( "\u0511" "\u0510" "\u0510" )
0x0512 ( "\u0513" "\u0512" "\u0512" )
0x0513 ( "\u0513" "\u0512" "\u0512" )
0x0514 ( "\u0515" "\u0514" "\u0514" )
0x0515 ( "\u0515" "\u0514" "\u0514" )
0x0516 ( "\u0517" "\u0516" "\u0516" )
0x0517 ( "\u0517" "\u0516" "\u0516" )
0x0518 ( "\u0519" "\u0518" "\u0518" )
0x0519 ( "\u0519" "\u0518" "\u0518" )
0x051A ( "\u051B" "\u051A" "\u051A" )
0x051B ( "\u051B" "\u051A" "\u051A" )
0x051C ( "\u051D" "\u051C" "\u051C" )
0x051D ( "\u051D" "\u051C" "\u051C" )
0x051E ( "\u051F" "\u051E" "\u051E" )
0x051F ( "\u051F" "\u051E" "\u051E" )
0x0520 ( "\u0521" "\u0520" "\u0520" )
0x0521 ( "\u0521" "\u0520" "\u0520" )
